"word","freq"
"captain",1
"cardboard",1
"cardinal",1
"cardinals",1
"careless",1
"carl",1
"carles",1
"carlys",1
"carpet",1
"carpetbomb",1
"carre",1
"carriage",1
"carrie",1
"carrot",1
"carsons",1
"carstens",1
"cartagena",1
"cartels",1
"cartoon",1
"carves",1
"carving",1
"cascading",1
"cashflush",1
"cassidy",1
"caste",1
"castle",1
"castrating",1
"casual",1
"cataloniabased",1
"cataloniasource",1
"cataloniaspain",1
"catastrophic",1
"catholics",1
"catz",1
"caucusgoers",1
"caustic",1
"cavani",1
"cavern",1
"cbn",1
"ceaseless",1
"cedes",1
"cellphone",1
"cells",1
"censored",1
"censors",1
"censuring",1
"census",1
"centenary",1
"cerberus",1
"ceremonies",1
"certificate",1
"cez",1
"cfo",1
"cgt",1
"cha",1
"chagrined",1
"chahed",1
"chaheds",1
"chairmen",1
"chalice",1
"champ",1
"champions",1
"chancellors",1
"changemaker",1
"changeover",1
"chanting",1
"chants",1
"chapo",1
"chapos",1
"chapter",1
"characteristics",1
"charging",1
"chariot",1
"charitys",1
"charles",1
"charless",1
"charm",1
"chartered",1
"chartertime",1
"chase",1
"chased",1
"chases",1
"chasing",1
"chastened",1
"chastise",1
"chastises",1
"chatshow",1
"cheap",1
"cheaper",1
"checkbook",1
"checkpoints",1
"cheerful",1
"cheese",1
"cheesy",1
"chemchinasyngenta",1
"cheneys",1
"chennai",1
"cherish",1
"cheryl",1
"chesapeake",1
"chess",1
"childless",1
"childproof",1
"chilli",1
"chinamade",1
"chinamasa",1
"chineseled",1
"chipotle",1
"chlorpyrifos",1
"chocolates",1
"choir",1
"chopping",1
"choppy",1
"christ",1
"christine",1
"chronic",1
"chronicled",1
"chrysanthemum",1
"churchaffiliated",1
"cianci",1
"cic",1
"cigarettes",1
"cigars",1
"cigna",1
"circuitous",1
"circus",1
"citibanamex",1
"citycenter",1
"cladding",1
"claimed",1
"clamor",1
"clamors",1
"clandestine",1
"clarification",1
"clarifies",1
"classes",1
"classic",1
"classification",1
"classify",1
"classmates",1
"classroom",1
"clauses",1
"clawback",1
"clawbacks",1
"clay",1
"claytons",1
"cleaner",1
"cleaning",1
"cleanups",1
"clearest",1
"clemency",1
"clerical",1
"clerk",1
"cliffedge",1
"climbed",1
"climbers",1
"clinching",1
"cling",1
"clint",1
"clintontrump",1
"cloak",1
"clobber",1
"clooney",1
"closefought",1
"clouded",1
"clovis",1
"clown",1
"clumsy",1
"cluster",1
"clyburn",1
"coalesce",1
"coalesces",1
"coalfired",1
"coalitionseeking",1
"coals",1
"coastguard",1
"coasts",1
"coat",1
"coattails",1
"coauthors",1
"coax",1
"coceo",1
"cocktails",1
"coconut",1
"codify",1
"coerced",1
"coexist",1
"cofounded",1
"cofounder",1
"cofounders",1
"cohead",1
"coherent",1
"cohesion",1
"coins",1
"colin",1
"collaborate",1
"collar",1
"collateral",1
"collecting",1
"collects",1
"collegial",1
"collude",1
"cologne",1
"colombiafarc",1
"colombians",1
"colonel",1
"colonialism",1
"colony",1
"colors",1
"columns",1
"com",1
"combatant",1
"combating",1
"combine",1
"combines",1
"comedians",1
"comeylinked",1
"comfortably",1
"comic",1
"commanding",1
"commandos",1
"commands",1
"commends",1
"commentator",1
"commissions",1
"committing",1
"commune",1
"communicated",1
"communistera",1
"communistled",1
"comoros",1
"companys",1
"comparison",1
"comparisons",1
"compatible",1
"compel",1
"compiling",1
"complacency",1
"complacent",1
"complications",1
"complicit",1
"compliment",1
"compounds",1
"compromising",1
"compulsory",1
"con",1
"conceal",1
"conceivable",1
"concept",1
"conceptual",1
"concerted",1
"concession",1
"conclude",1
"concluded",1
"concludes",1
"conclusions",1
"condemned",1
"conditional",1
"conditioning",1
"condolences",1
"condoms",1
"confab",1
"confer",1
"conferences",1
"confessing",1
"confession",1
"confessions",1
"confidant",1
"confidants",1
"confidential",1
"confinement",1
"confirming",1
"conflicted",1
"confounds",1
"confronted",1
"confronting",1
"congratulate",1
"congratulated",1
"congressmans",1
"connecticuts",1
"conquer",1
"conscience",1
"consciousness",1
"conscription",1
"consensual",1
"consent",1
"conservationists",1
"conservatism",1
"console",1
"consolidation",1
"constituent",1
"constitutionality",1
"constructionist",1
"consultation",1
"consultations",1
"consulting",1
"consults",1
"containment",1
"contemplates",1
"contend",1
"contestant",1
"contingencies",1
"contradict",1
"contradicting",1
"contrary",1
"contrasting",1
"contrasts",1
"contributed",1
"contribution",1
"contributions",1
"controller",1
"convene",1
"convenes",1
"convenience",1
"convergence",1
"conversation",1
"conversion",1
"converting",1
"convinced",1
"convulses",1
"conways",1
"coo",1
"cook",1
"cooks",1
"cooling",1
"coons",1
"cooperates",1
"coordinated",1
"coordinating",1
"copts",1
"copy",1
"copyright",1
"copyrighted",1
"cordial",1
"corinthian",1
"corns",1
"coronary",1
"coroner",1
"corp",1
"corpses",1
"corrects",1
"correspondence",1
"correspondents",1
"corrine",1
"corrosive",1
"cosmetics",1
"costliest",1
"costsharing",1
"costume",1
"cottonpickers",1
"coughing",1
"couldve",1
"counterfeiting",1
"courses",1
"courtesy",1
"courthouses",1
"courting",1
"courtmartial",1
"courtordered",1
"coverings",1
"covers",1
"coverup",1
"coveted",1
"cow",1
"coward",1
"cowboys",1
"cozy",1
"cps",1
"crackdowns",1
"cramdown",1
"crammed",1
"cranks",1
"crashed",1
"craves",1
"crawl",1
"creaking",1
"creative",1
"creator",1
"credited",1
"creditreporting",1
"creek",1
"creep",1
"cremation",1
"crescent",1
"crestfallen",1
"crews",1
"crib",1
"cricket",1
"cried",1
"crimebusting",1
"criminalize",1
"criminally",1
"crippling",1
"crisisbattling",1
"critically",1
"criticises",1
"croon",1
"croons",1
"crops",1
"crossborder",1
"crotch",1
"crowded",1
"crowe",1
"crowley",1
"croydon",1
"crude",1
"cruel",1
"cruelty",1
"cruises",1
"crumbled",1
"crusade",1
"crushed",1
"crushes",1
"cryptocurrency",1
"csi",1
"csx",1
"cudjoe",1
"cult",1
"cultivates",1
"cummings",1
"curbed",1
"curious",1
"cusp",1
"customer",1
"cutbacks",1
"cutprice",1
"cybercrime",1
"cyberspace",1
"cypriot",1
"cypriots",1
"dab",1
"dad",1
"daewoo",1
"daines",1
"dalio",1
"dalis",1
"damp",1
"dampens",1
"damps",1
"dams",1
"dancer",1
"dancers",1
"dangerously",1
"dangers",1
"dangles",1
"danke",1
"dares",1
"darfurs",1
"darkens",1
"darkness",1
"dash",1
"daughters",1
"daunting",1
"davisproof",1
"daybyday",1
"daylight",1
"dayton",1
"deadlocks",1
"dealbook",1
"dealmakers",1
"dean",1
"dearth",1
"debated",1
"debaters",1
"deberry",1
"debtors",1
"debts",1
"decamp",1
"decathlon",1
"decay",1
"decaying",1
"decentralization",1
"decertified",1
"decertifies",1
"deciding",1
"deck",1
"declassified",1
"declassify",1
"decode",1
"decryption",1
"dedicated",1
"dedicates",1
"deducting",1
"deem",1
"deese",1
"defaming",1
"defanged",1
"defaults",1
"defect",1
"defected",1
"defection",1
"defections",1
"defendants",1
"defender",1
"defenders",1
"defensespending",1
"defiance",1
"define",1
"defining",1
"definite",1
"deflates",1
"deflect",1
"defrauded",1
"defrocked",1
"defunding",1
"defuses",1
"defusing",1
"delegations",1
"deleted",1
"delhi",1
"delight",1
"delighted",1
"deliverables",1
"delrahims",1
"delve",1
"demagogue",1
"dementia",1
"deminers",1
"democraticled",1
"demolition",1
"demonising",1
"demonizes",1
"demonstrator",1
"demoralized",1
"demoralizing",1
"dems",1
"demur",1
"den",1
"denier",1
"denizbank",1
"denmarks",1
"denominator",1
"denouncing",1
"dentist",1
"dentsu",1
"departing",1
"depend",1
"dependable",1
"dependency",1
"dependents",1
"depicts",1
"deploraball",1
"deplorables",1
"deplore",1
"deployed",1
"deploying",1
"deportees",1
"depose",1
"deposed",1
"depositions",1
"depositors",1
"depots",1
"depress",1
"deprives",1
"depths",1
"deputies",1
"der",1
"derailed",1
"derailment",1
"deray",1
"derision",1
"des",1
"described",1
"deserted",1
"designating",1
"desperatelyneeded",1
"desperation",1
"despondent",1
"despotism",1
"destiny",1
"destroying",1
"detailing",1
"detect",1
"detection",1
"detentions",1
"deter",1
"deteriorates",1
"determination",1
"determining",1
"detonate",1
"detonated",1
"detonators",1
"detract",1
"detroits",1
"deux",1
"devaluations",1
"devaluing",1
"devastated",1
"devastating",1
"developed",1
"developers",1
"developments",1
"deviate",1
"devolved",1
"devon",1
"devotion",1
"diagnosed",1
"diamonds",1
"dianas",1
"dianne",1
"diaries",1
"dictate",1
"dictated",1
"differing",1
"difficulties",1
"difficulty",1
"digested",1
"digesting",1
"digging",1
"digitization",1
"dignity",1
"dijsselbloem",1
"dimming",1
"dina",1
"dine",1
"dines",1
"diocese",1
"directing",1
"directors",1
"directs",1
"disadvantage",1
"disagreed",1
"disappearing",1
"disappointing",1
"disapproval",1
"disapproves",1
"disarmament",1
"disarms",1
"disband",1
"disbands",1
"disbelief",1
"discontented",1
"discontinues",1
"discovered",1
"discovers",1
"discredit",1
"discredited",1
"discretion",1
"discriminate",1
"discriminated",1
"disembarked",1
"disengagement",1
"disengages",1
"disgrace",1
"disgust",1
"disillusioned",1
"disillusionment",1
"disinformation",1
"disintegration",1
"dislike",1
"disliked",1
"dislodge",1
"disloyal",1
"dismal",1
"dismantled",1
"dismays",1
"dismembered",1
"dismembering",1
"dismissing",1
"disney",1
"disobey",1
"disparages",1
"disparity",1
"dispatch",1
"dispirited",1
"dispiriting",1
"displayed",1
"disproportionate",1
"disqualified",1
"disqualifies",1
"disregarding",1
"disregards",1
"disrespect",1
"disrespecting",1
"disrupting",1
"disruptions",1
"dissatisfied",1
"dissenting",1
"dissolves",1
"dissuade",1
"distorted",1
"distortions",1
"distracted",1
"distracting",1
"distributors",1
"distrust",1
"distrustful",1
"disturbance",1
"disturbed",1
"disunity",1
"ditches",1
"dither",1
"divergence",1
"divergent",1
"diverging",1
"diversion",1
"divesting",1
"divests",1
"dividend",1
"dividends",1
"dividendseeking",1
"dividing",1
"divulge",1
"divvied",1
"djibouti",1
"djokovic",1
"docklands",1
"docks",1
"doctrine",1
"documentation",1
"dod",1
"dodge",1
"dole",1
"domain",1
"domenici",1
"dominated",1
"donalds",1
"donates",1
"donbass",1
"donetsk",1
"donnelly",1
"dons",1
"dooms",1
"doordie",1
"doorstep",1
"doortodoor",1
"dordogne",1
"doria",1
"dormitory",1
"dos",1
"doubled",1
"doubling",1
"doubter",1
"doubtful",1
"douglas",1
"dourson",1
"doves",1
"dowdupont",1
"downbeat",1
"downgraded",1
"downgrades",1
"downing",1
"downloads",1
"downranking",1
"downturn",1
"dpa",1
"draconian",1
"drag",1
"dragnet",1
"drained",1
"draining",1
"drank",1
"drastic",1
"drastically",1
"drc",1
"dread",1
"dreaming",1
"dreams",1
"dries",1
"drift",1
"drifting",1
"drinks",1
"drove",1
"drubbing",1
"drudge",1
"drugmaker",1
"drugrelated",1
"drugtrafficking",1
"drunk",1
"druze",1
"dryfoot",1
"dubious",1
"dubs",1
"duchess",1
"duda",1
"dues",1
"duesseldorf",1
"dug",1
"dull",1
"dumping",1
"dumptrump",1
"duncan",1
"dung",1
"duo",1
"dupree",1
"dutchman",1
"dutertetrump",1
"dwell",1
"dwindled",1
"dwindling",1
"dyncorp",1
"ear",1
"earlier",1
"earliest",1
"earmarked",1
"earn",1
"earners",1
"earnest",1
"earning",1
"earnings",1
"earningsstripping",1
"earthquakes",1
"earthshattering",1
"easter",1
"easterner",1
"eastwood",1
"ebb",1
"ebbs",1
"ebola",1
"ebrd",1
"ecb",1
"ecbs",1
"ecclestone",1
"echoing",1
"echr",1
"ecigarette",1
"ecj",1
"eclipse",1
"econ",1
"economikes",1
"edf",1
"edging",1
"edgy",1
"edict",1
"editor",1
"edmonton",1
"educating",1
"eea",1
"effects",1
"efficient",1
"effigy",1
"egeland",1
"egged",1
"egyptair",1
"egyptgaza",1
"egyptianamerican",1
"eib",1
"eid",1
"eighth",1
"eightpoint",1
"eighty",1
"eisenberg",1
"eisenhower",1
"ejected",1
"ejecting",1
"elaborate",1
"elated",1
"elbowtoelbow",1
"elders",1
"electability",1
"electing",1
"electionmeddling",1
"electionrelated",1
"electiontied",1
"electionyear",1
"electors",1
"electrical",1
"electricity",1
"electronically",1
"elerian",1
"elevator",1
"eligible",1
"eliminating",1
"elliott",1
"elon",1
"elton",1
"emailed",1
"emailswikileaks",1
"emblematic",1
"emboldens",1
"embraced",1
"embraer",1
"emigrants",1
"emotions",1
"empathy",1
"emperors",1
"employment",1
"employs",1
"empowerment",1
"emptyhanded",1
"encirclement",1
"encircles",1
"enclaverebels",1
"encourage",1
"encrypted",1
"endanger",1
"endangering",1
"enddecember",1
"endjuly",1
"endjune",1
"endmarch",1
"endnovember",1
"endsept",1
"endure",1
"endures",1
"energised",1
"enforcer",1
"enforces",1
"engaged",1
"engineered",1
"england",1
"englishlanguage",1
"engulfs",1
"enhance",1
"enjoys",1
"enlargement",1
"enlightenment",1
"enlist",1
"enmeshed",1
"enmity",1
"enquiries",1
"enriched",1
"enrichment",1
"enrolling",1
"enshrine",1
"enshrined",1
"ensnared",1
"entertainer",1
"entertainment",1
"enthusiast",1
"entitlement",1
"entrance",1
"entrenchment",1
"entrepreneur",1
"entrepreneurs",1
"envelopes",1
"environmentalist",1
"environmentalists",1
"envision",1
"epicenter",1
"epinephrine",1
"epitome",1
"epoch",1
"equal",1
"equate",1
"equates",1
"equatorial",1
"equipped",1
"equitys",1
"equivalency",1
"erbil",1
"erdogans",1
"eritreas",1
"erna",1
"ernst",1
"eroded",1
"errand",1
"erupting",1
"eschew",1
"escorted",1
"escorts",1
"esm",1
"espn",1
"establishing",1
"estacio",1
"estates",1
"estimate",1
"estmarch",1
"estonia",1
"estonian",1
"eta",1
"eternal",1
"etf",1
"ethnicallymixed",1
"ethnicity",1
"euafrica",1
"eucanada",1
"euphoria",1
"euronext",1
"europol",1
"eurosceptic",1
"eurosceptics",1
"euskeptic",1
"euthanasia",1
"euturkey",1
"evaluated",1
"evan",1
"evancho",1
"evaporating",1
"eventually",1
"everglades",1
"everybody",1
"everytown",1
"everywhere",1
"evicted",1
"evictions",1
"evils",1
"evokes",1
"evolving",1
"exaggerated",1
"exaide",1
"exaides",1
"exaig",1
"exally",1
"examined",1
"examines",1
"exargentina",1
"exasperates",1
"exassociate",1
"exattorney",1
"exbosnian",1
"exbritish",1
"exbush",1
"excatalonia",1
"exceeds",1
"exception",1
"exceptionalism",1
"excessively",1
"exchanged",1
"excise",1
"excite",1
"excited",1
"exclude",1
"excoastguard",1
"excongress",1
"exconnecticut",1
"exconvict",1
"excops",1
"excursion",1
"excuses",1
"exdefense",1
"exdemocratic",1
"exdirectors",1
"exdrug",1
"execonomy",1
"execute",1
"executed",1
"executes",1
"executing",1
"exemployee",1
"exempt",1
"exempts",1
"exenvoy",1
"exercised",1
"exexecutive",1
"exfelons",1
"exford",1
"exgang",1
"exguantanamo",1
"exguatemalan",1
"exguerilla",1
"exguerrilla",1
"exhausted",1
"exhead",1
"exhibition",1
"exhibitions",1
"exhomeland",1
"exhume",1
"exibm",1
"exiles",1
"exinsurance",1
"exiraqi",1
"exist",1
"exlabor",1
"exlebanese",1
"exlebanon",1
"exleftist",1
"exlobbyists",1
"exlos",1
"exmarine",1
"exmembers",1
"exmichigan",1
"exministers",1
"exmiss",1
"exnaacp",1
"exnusra",1
"exnyc",1
"exnyse",1
"exobama",1
"exorbitantly",1
"exparliament",1
"expartner",1
"expat",1
"expats",1
"expedite",1
"expelling",1
"expends",1
"expense",1
"experimental",1
"expertise",1
"expink",1
"expires",1
"expiring",1
"explanations",1
"explicit",1
"exploded",1
"explodes",1
"exploding",1
"exploit",1
"exploitation",1
"exploited",1
"exploration",1
"exploratory",1
"explores",1
"exporsche",1
"exportdriven",1
"exportimport",1
"expose",1
"express",1
"expression",1
"exprime",1
"expunk",1
"exred",1
"exrepublican",1
"exrightist",1
"exrussian",1
"exsalvadoran",1
"exsamsung",1
"exsecret",1
"exsecurity",1
"exsenator",1
"exsingapore",1
"exsouth",1
"extensive",1
"external",1
"extexas",1
"extinguish",1
"extols",1
"extop",1
"extortionist",1
"extract",1
"extraction",1
"extracts",1
"extradited",1
"extradites",1
"extravagance",1
"extravagantly",1
"extremes",1
"exturkish",1
"extwitter",1
"exuruguay",1
"exutah",1
"exwhite",1
"exwrestler",1
"ezubao",1
"fabrication",1
"facade",1
"facetoface",1
"facilitate",1
"facility",1
"facingoff",1
"fact",1
"facto",1
"faculty",1
"fairmindedness",1
"faithful",1
"fakes",1
"faking",1
"falih",1
"falklands",1
"fallin",1
"fame",1
"famed",1
"familia",1
"familyplanning",1
"fancy",1
"fanfare",1
"fantasies",1
"fantastic",1
"farah",1
"farewells",1
"farlefts",1
"farmhouse",1
"farmworker",1
"farrights",1
"fars",1
"fascination",1
"fascism",1
"fastest",1
"fastfood",1
"fastmoving",1
"fasttrack",1
"fat",1
"fatalities",1
"fatally",1
"fateful",1
"fatwa",1
"favorably",1
"favoring",1
"favorites",1
"faz",1
"fdic",1
"fdps",1
"fealty",1
"feared",1
"feast",1
"features",1
"featuring",1
"fec",1
"federer",1
"feedback",1
"feeds",1
"feeling",1
"feingold",1
"feins",1
"feisty",1
"felipe",1
"felon",1
"felony",1
"fends",1
"fentanyl",1
"feral",1
"ferguson",1
"ferrer",1
"ferrying",1
"fester",1
"festivities",1
"fetch",1
"feted",1
"fiancee",1
"fiances",1
"fianna",1
"fiery",1
"fifty",1
"figured",1
"filings",1
"filling",1
"fillintheblanks",1
"filmmaker",1
"filmmakers",1
"filter",1
"finalized",1
"finalizing",1
"financials",1
"fincantieri",1
"finetuning",1
"fingerprinting",1
"fingers",1
"fining",1
"finishes",1
"finishing",1
"fink",1
"finns",1
"finsbury",1
"fintech",1
"firefighters",1
"firepower",1
"firestone",1
"firestorm",1
"firstever",1
"firstquarter",1
"firsttime",1
"fiscally",1
"fish",1
"fisheries",1
"fissures",1
"fist",1
"fistfights",1
"fitch",1
"fivehour",1
"fivepoint",1
"fixed",1
"fizzles",1
"fla",1
"flagburning",1
"flagged",1
"flagging",1
"flagwaving",1
"flak",1
"flakes",1
"flamboyant",1
"flames",1
"flammable",1
"flanders",1
"flank",1
"flashmob",1
"flashpoint",1
"flats",1
"flattery",1
"flavor",1
"flea",1
"fledgling",1
"flew",1
"flexible",1
"flexing",1
"flints",1
"flip",1
"floated",1
"floating",1
"flocking",1
"floors",1
"flops",1
"florence",1
"florenceuaua",1
"flounder",1
"flourish",1
"flouted",1
"flowers",1
"flown",1
"floyd",1
"flunking",1
"flurry",1
"flush",1
"flydubai",1
"focusing",1
"fog",1
"foil",1
"fold",1
"folk",1
"folly",1
"foods",1
"fool",1
"foolish",1
"fools",1
"foot",1
"footballers",1
"footing",1
"footprint",1
"forceful",1
"forcible",1
"forcibly",1
"fore",1
"forecasters",1
"forecasts",1
"foreclosure",1
"foreigner",1
"foreignmade",1
"foreignproduced",1
"forensics",1
"foresee",1
"forever",1
"forewarn",1
"forgetful",1
"format",1
"formed",1
"formula",1
"formulate",1
"formulating",1
"forprofit",1
"forth",1
"forthright",1
"fortress",1
"fortunate",1
"fortunes",1
"fortyfour",1
"forums",1
"forwards",1
"founders",1
"founding",1
"fourteen",1
"fourway",1
"fpo",1
"fpos",1
"fragment",1
"fragments",1
"frail",1
"frame",1
"franceafrica",1
"franchise",1
"franchisees",1
"franchises",1
"francobritish",1
"francoitalian",1
"francoswiss",1
"frauds",1
"fraying",1
"freeports",1
"freespirit",1
"freetrade",1
"frenzy",1
"frequentflyer",1
"frida",1
"friendless",1
"frigate",1
"frisk",1
"frivolously",1
"frontal",1
"frontline",1
"frontlines",1
"frontmans",1
"fronts",1
"frowns",1
"fruit",1
"fruitless",1
"frustrations",1
"fsa",1
"fsoc",1
"fueleconomy",1
"fugitives",1
"fujifilm",1
"fullscale",1
"fume",1
"fun",1
"fundamental",1
"fundamentally",1
"funder",1
"fundraisers",1
"funerals",1
"funes",1
"funnel",1
"funny",1
"furloughs",1
"furman",1
"furniture",1
"futile",1
"futurescottish",1
"gabbard",1
"gabon",1
"gaddafi",1
"gadgets",1
"gael",1
"gagged",1
"gagorder",1
"gaining",1
"galatasarays",1
"gale",1
"gallup",1
"gambia",1
"gambian",1
"gamblers",1
"ganesha",1
"gansu",1
"garbage",1
"garden",1
"gargash",1
"garner",1
"garnier",1
"garrison",1
"garth",1
"gassed",1
"gatekeepers",1
"gauge",1
"gavin",1
"gaymarriage",1
"gayrights",1
"gazette",1
"gchq",1
"geldof",1
"gemayel",1
"gems",1
"genderneutral",1
"generates",1
"generational",1
"generous",1
"genius",1
"gennifer",1
"genocides",1
"genteel",1
"gentleman",1
"gentlemans",1
"gentlemens",1
"geopolitical",1
"georgetown",1
"gere",1
"germanturkish",1
"germs",1
"geronzi",1
"gerrymandered",1
"gestures",1
"ghani",1
"ghetto",1
"giancarlo",1
"gibraltar",1
"gilded",1
"gilmore",1
"gimmick",1
"gimmickfree",1
"girding",1
"girlfriend",1
"giveaways",1
"giza",1
"glad",1
"glamor",1
"glance",1
"glare",1
"glasgow",1
"glencore",1
"glitch",1
"glitchfree",1
"glitzy",1
"globalists",1
"glowed",1
"gmail",1
"gnassingbe",1
"goddess",1
"godman",1
"godmans",1
"gogo",1
"golden",1
"goldmanrun",1
"goldmine",1
"golfo",1
"gone",1
"goodall",1
"goodfriend",1
"goodlatte",1
"goofy",1
"goose",1
"gorran",1
"gory",1
"goto",1
"gotthard",1
"governmentheld",1
"governorgeneral",1
"governorship",1
"gowdy",1
"gpc",1
"graduation",1
"graffiti",1
"graftbuster",1
"grammar",1
"gran",1
"grande",1
"grandees",1
"grandmother",1
"grandmothers",1
"grandparents",1
"grandpas",1
"grandson",1
"grandstanders",1
"grandstanding",1
"granting",1
"granular",1
"grateful",1
"gravely",1
"graveyard",1
"gravity",1
"gray",1
"grayson",1
"graz",1
"greatness",1
"greed",1
"greenberg",1
"greencard",1
"greenlight",1
"greenlights",1
"greeted",1
"grenade",1
"grey",1
"gridlock",1
"gridlocked",1
"grief",1
"griefstricken",1
"grievances",1
"grieve",1
"grills",1
"grimms",1
"gripped",1
"gripping",1
"grips",1
"gritty",1
"griveaux",1
"grizzly",1
"grope",1
"groped",1
"gross",1
"groundbased",1
"grounded",1
"groundless",1
"grouping",1
"grouse",1
"growthfriendly",1
"grueling",1
"gruesome",1
"grumbling",1
"gsk",1
"gst",1
"guadeloupe",1
"guajardo",1
"guangdong",1
"guangzhou",1
"guccifer",1
"guerilla",1
"guessing",1
"guesthouse",1
"guidepost",1
"guindos",1
"gulenrelated",1
"gulfqatar",1
"gum",1
"gummy",1
"gunbattle",1
"gundlach",1
"gunfight",1
"gunshot",1
"guptas",1
